//Infinity SDlogger
//Ver0.33
[Head]
SondeName=ASTD152-ALC-R02
SondeNo=0315
SensorType=D0D1T1C1C2K0U3O0TOB0
Channel=10
DelayTime=0
PreHeat=5000
MeasMode=0
BurstTime=1
BurstCnt=1
Interval=1000
SampleCnt=7135      
StartTime=2022/09/27 08:53:37
EndTime=2022/09/27 10:52:31
DepAdjRho=1.0250
ECA=0
ECB=1
ECDeg=25
ECCoef=0.022
CHLA=0
CHLB=1
CoefDate=2018/08/27
Ch1=-7.027595e-01,+2.161007e-04,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,
Ch2=0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch3=-5.714067e+00,+1.062201e-03,-1.196327e-08,+2.638040e-13,-3.010376e-18,+2.176796e-23,+0.000000e+00,+0.000000e+00,
Ch4=+5.010445e-02,+3.809940e+01,+3.164015e-02,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,
Ch5=0.000000000e00,1.0000000000000,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch6=-4.734926e+00,+7.539691e-03,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,
Ch7=-8.423751e+00,+1.271962e-02,+6.610446e-08,+2.867850e-14,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,
Ch8=-4.240523e+01,+2.142968e+06,-5.590543e+03,+1.189900e-02,+4.000000e-03,+1.082000e-04,+0.000000e+00,+1.000000e+00,
Ch9=-5.569065e+00,+1.069652e-03,-1.276158e-08,+2.996936e-13,-3.733113e-18,+2.715745e-23,+0.000000e+00,+0.000000e+00,
Ch10=0.000000000e00,3.484000000e-03,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
BuzzerEN=0
BuzzerInterval=1
COMMENT= 
SensorType2=06070303000202020302
BuzzerNumber=1
DepM=0
CondDepB=0
FilmNo=175120BA
[Item]
日付情報,時刻情報,深度 [m],水温 [℃],塩分 [ ],電導度 [mS/cm],EC25 [μS/cm],Density [kg/m^3],σT [ ],Chl-Flu. [ppb],Chl-a [μg/l],濁度中ﾚﾝｼﾞ [FTU],DO [%],Weiss-DO [mg/l],電池電圧 [V],G&G-DO [mg/l],B&K-DO [mg/l],
2022/09/27,09:16:47,-0.0215,26.337,0.038,0.070,68.269,996.724,-3.276,0.20,0.20,-0.03,99.66,7.899,8.19,7.921,7.921,
2022/09/27,09:16:48,-0.0430,26.331,0.038,0.070,68.349,996.726,-3.274,0.11,0.11,-0.03,99.88,7.936,8.18,7.958,7.959,
2022/09/27,09:16:49,-0.0215,26.322,0.038,0.070,68.449,996.728,-3.272,0.31,0.31,0.00,100.05,7.949,8.19,7.971,7.972,
2022/09/27,09:16:50,-0.0215,26.486,0.038,0.070,68.232,996.684,-3.316,0.19,0.19,-0.01,99.86,7.913,8.17,7.935,7.935,
2022/09/27,09:16:51,-0.0215,26.514,0.038,0.070,68.222,996.676,-3.324,0.20,0.20,-0.01,99.82,7.906,8.19,7.928,7.928,
2022/09/27,09:16:52,-0.0215,26.522,0.038,0.071,68.265,996.674,-3.326,0.31,0.31,0.00,99.84,7.920,8.16,7.942,7.942,
2022/09/27,09:16:53,-0.0215,26.580,0.038,0.070,68.077,996.658,-3.342,0.14,0.14,0.01,99.93,7.937,8.18,7.959,7.959,
2022/09/27,09:16:54,-0.0215,26.582,0.038,0.070,68.030,996.658,-3.342,0.16,0.16,-0.03,99.87,7.929,8.17,7.951,7.951,
2022/09/27,09:16:55,-0.0215,26.376,0.038,0.070,68.391,996.713,-3.287,0.31,0.31,-0.01,100.01,7.936,8.19,7.957,7.958,
2022/09/27,09:16:56,-0.0215,26.287,0.038,0.071,68.596,996.738,-3.262,0.11,0.11,0.01,99.89,7.921,8.17,7.943,7.943,
2022/09/27,09:16:57,-0.0215,26.469,0.038,0.071,68.361,996.688,-3.312,0.22,0.22,-0.01,99.85,7.922,8.18,7.944,7.944,
2022/09/27,09:16:58,-0.0215,26.570,0.038,0.070,68.137,996.661,-3.339,0.30,0.30,-0.03,100.00,7.922,8.17,7.944,7.944,
2022/09/27,09:16:59,-0.0215,26.549,0.038,0.070,68.155,996.667,-3.333,0.11,0.11,0.01,99.60,7.885,8.18,7.907,7.908,
2022/09/27,09:17:00,-0.0215,26.383,0.038,0.071,68.463,996.712,-3.288,0.18,0.18,-0.03,99.80,7.907,8.17,7.929,7.929,
2022/09/27,09:17:01,-0.0215,26.446,0.038,0.071,68.369,996.695,-3.305,0.30,0.30,-0.03,99.73,7.895,8.18,7.916,7.917,
2022/09/27,09:17:02,-0.0215,26.487,0.038,0.070,68.148,996.683,-3.316,0.10,0.10,0.01,99.74,7.899,8.17,7.921,7.921,
2022/09/27,09:17:03,-0.0215,26.419,0.038,0.070,68.248,996.702,-3.298,0.22,0.22,-0.01,99.75,7.900,8.18,7.922,7.923,
2022/09/27,09:17:04,-0.0215,26.466,0.038,0.070,68.174,996.689,-3.311,0.28,0.28,-0.03,99.85,7.914,8.18,7.936,7.936,
2022/09/27,09:17:05,0.0000,26.381,0.038,0.071,68.460,996.712,-3.288,0.11,0.11,0.00,99.77,7.907,8.18,7.929,7.929,
2022/09/27,09:17:06,-0.0215,26.460,0.038,0.070,68.281,996.691,-3.309,0.21,0.21,-0.01,99.80,7.908,8.17,7.930,7.930,
2022/09/27,09:17:07,0.0000,26.551,0.038,0.071,68.251,996.666,-3.334,0.27,0.27,-0.04,99.68,7.896,8.18,7.918,7.918,
2022/09/27,09:17:08,-0.0215,26.517,0.038,0.071,68.304,996.675,-3.324,0.10,0.10,0.01,99.75,7.903,8.18,7.925,7.926,
2022/09/27,09:17:09,-0.0215,26.407,0.038,0.071,68.498,996.705,-3.295,0.25,0.25,0.00,99.70,7.907,8.17,7.929,7.929,
2022/09/27,09:17:10,-0.0215,26.418,0.038,0.071,68.646,996.702,-3.298,0.26,0.26,-0.03,99.62,7.889,8.18,7.910,7.911,
2022/09/27,09:17:11,-0.0215,26.641,0.038,0.071,68.111,996.642,-3.358,0.11,0.11,0.00,99.49,7.864,8.17,7.886,7.886,
2022/09/27,09:17:12,-0.0215,26.755,0.038,0.070,67.807,996.610,-3.389,0.23,0.23,-0.01,99.58,7.864,8.18,7.886,7.886,
2022/09/27,09:17:13,-0.0215,26.823,0.038,0.070,67.578,996.592,-3.408,0.26,0.26,-0.04,99.19,7.826,8.18,7.848,7.848,
2022/09/27,09:17:14,-0.0215,26.738,0.038,0.070,67.446,996.615,-3.385,0.09,0.09,0.00,99.32,7.834,8.18,7.856,7.856,
2022/09/27,09:17:15,0.0000,26.689,0.038,0.070,67.555,996.629,-3.371,0.23,0.23,0.00,99.42,7.846,8.18,7.868,7.868,
2022/09/27,09:17:16,0.0000,26.665,0.038,0.070,67.711,996.635,-3.365,0.29,0.29,-0.03,99.49,7.851,8.18,7.873,7.874,
2022/09/27,09:17:17,-0.0215,26.692,0.038,0.070,67.638,996.628,-3.372,0.12,0.12,0.00,99.43,7.852,8.18,7.874,7.874,
2022/09/27,09:17:18,-0.0215,26.406,0.038,0.070,68.121,996.705,-3.295,0.18,0.18,-0.03,99.48,7.865,8.19,7.887,7.887,
2022/09/27,09:17:19,-0.0215,26.404,0.038,0.070,68.115,996.706,-3.294,0.31,0.31,-0.01,99.22,7.844,8.18,7.866,7.866,
2022/09/27,09:17:20,-0.0215,26.419,0.038,0.070,68.045,996.702,-3.298,0.14,0.14,0.00,99.17,7.834,8.17,7.855,7.856,
2022/09/27,09:17:21,-0.0215,26.422,0.038,0.070,67.872,996.701,-3.299,0.14,0.14,-0.03,99.37,7.849,8.19,7.871,7.872,
2022/09/27,09:17:22,-0.0215,26.541,0.038,0.070,67.755,996.669,-3.331,0.30,0.30,-0.01,99.30,7.851,8.19,7.873,7.873,
2022/09/27,09:17:23,-0.0215,26.484,0.038,0.070,67.833,996.684,-3.316,0.17,0.17,-0.01,99.49,7.875,8.18,7.896,7.897,
2022/09/27,09:17:24,0.0000,26.475,0.038,0.070,67.934,996.687,-3.313,0.12,0.12,-0.04,99.59,7.889,8.17,7.911,7.911,
2022/09/27,09:17:25,-0.0215,26.419,0.038,0.070,68.076,996.702,-3.298,0.31,0.31,0.00,99.62,7.882,8.19,7.904,7.905,
2022/09/27,09:17:26,-0.0215,26.366,0.038,0.070,68.253,996.716,-3.284,0.19,0.19,-0.01,99.55,7.881,8.17,7.903,7.903,
2022/09/27,09:17:27,-0.0215,26.370,0.038,0.070,68.243,996.715,-3.285,0.12,0.12,-0.04,99.78,7.913,8.18,7.934,7.935,
2022/09/27,09:17:28,0.0000,26.419,0.038,0.070,68.184,996.702,-3.298,0.30,0.30,0.00,99.72,7.902,8.17,7.923,7.924,
2022/09/27,09:17:29,-0.0215,26.510,0.038,0.070,67.917,996.677,-3.323,0.20,0.20,-0.01,99.68,7.890,8.19,7.911,7.912,
2022/09/27,09:17:30,-0.0215,26.382,0.038,0.070,68.100,996.712,-3.288,0.11,0.11,-0.03,99.69,7.899,8.18,7.921,7.921,
2022/09/27,09:17:31,-0.0215,26.370,0.038,0.070,68.293,996.715,-3.285,0.29,0.29,0.01,99.89,7.929,8.18,7.951,7.951,
2022/09/27,09:17:32,-0.0215,26.424,0.038,0.070,68.167,996.700,-3.300,0.25,0.25,-0.03,99.85,7.925,8.17,7.947,7.947,
2022/09/27,09:17:33,0.0000,26.320,0.038,0.070,68.465,996.729,-3.271,0.11,0.11,-0.01,99.84,7.921,8.17,7.943,7.944,
2022/09/27,09:17:34,-0.0215,26.003,0.038,0.071,68.982,996.813,-3.186,0.27,0.27,0.00,99.75,7.914,8.17,7.936,7.936,
2022/09/27,09:17:35,0.0000,25.933,0.038,0.071,69.150,996.832,-3.168,0.25,0.25,-0.03,99.68,7.906,8.16,7.928,7.928,
2022/09/27,09:17:36,-0.0215,26.029,0.038,0.071,69.203,996.807,-3.193,0.11,0.11,-0.01,99.80,7.912,8.19,7.934,7.935,
2022/09/27,09:17:37,-0.0215,26.116,0.038,0.071,69.054,996.783,-3.217,0.24,0.24,0.00,99.77,7.911,8.19,7.933,7.934,
2022/09/27,09:17:38,-0.0215,26.147,0.038,0.071,69.001,996.775,-3.225,0.29,0.29,-0.03,99.80,7.912,8.18,7.934,7.934,
2022/09/27,09:17:39,0.0000,26.298,0.038,0.071,68.720,996.735,-3.265,0.12,0.12,0.00,99.80,7.905,8.17,7.927,7.927,
2022/09/27,09:17:40,0.0000,26.400,0.038,0.071,68.548,996.707,-3.293,0.19,0.19,-0.03,99.66,7.895,8.18,7.916,7.917,
2022/09/27,09:17:41,-0.0215,26.475,0.038,0.071,68.310,996.687,-3.313,0.31,0.31,-0.01,99.74,7.903,8.17,7.925,7.925,
2022/09/27,09:17:42,-0.0215,26.519,0.038,0.070,68.180,996.675,-3.325,0.17,0.17,0.00,99.76,7.897,8.19,7.918,7.919,
2022/09/27,09:17:43,-0.0215,26.401,0.038,0.070,68.370,996.707,-3.293,0.14,0.14,-0.03,99.62,7.900,8.19,7.922,7.923,
2022/09/27,09:17:44,-0.0215,26.353,0.038,0.070,68.448,996.720,-3.280,0.29,0.29,0.00,99.78,7.917,8.18,7.939,7.939,
2022/09/27,09:17:45,-0.0215,26.307,0.038,0.070,68.473,996.732,-3.268,0.21,0.21,-0.03,99.81,7.917,8.16,7.939,7.939,
2022/09/27,09:17:46,-0.0215,26.428,0.038,0.070,68.345,996.699,-3.300,0.11,0.11,-0.03,99.86,7.913,8.17,7.935,7.935,
2022/09/27,09:17:47,-0.0215,26.541,0.038,0.071,68.193,996.669,-3.331,0.30,0.30,0.03,99.68,7.887,8.16,7.909,7.909,
2022/09/27,09:17:48,-0.0215,26.398,0.038,0.071,68.462,996.707,-3.292,0.26,0.26,-0.03,99.67,7.895,8.19,7.916,7.917,
2022/09/27,09:17:49,-0.0215,26.361,0.038,0.071,68.559,996.718,-3.282,0.10,0.10,0.00,99.74,7.907,8.17,7.929,7.929,
2022/09/27,09:17:50,-0.0215,26.315,0.038,0.071,68.628,996.730,-3.270,0.23,0.23,-0.01,99.74,7.912,8.16,7.934,7.935,
2022/09/27,09:17:51,-0.0215,26.247,0.038,0.071,68.741,996.748,-3.252,0.30,0.30,-0.03,99.97,7.937,8.17,7.959,7.959,
2022/09/27,09:17:52,-0.0215,26.340,0.038,0.071,68.678,996.723,-3.277,0.12,0.12,0.01,99.95,7.921,8.20,7.943,7.944,
2022/09/27,09:17:53,-0.0215,26.498,0.038,0.071,68.397,996.681,-3.319,0.17,0.17,-0.04,99.83,7.896,8.17,7.918,7.919,
2022/09/27,09:17:54,0.0000,26.542,0.038,0.071,68.358,996.669,-3.331,0.30,0.30,0.00,99.66,7.879,8.16,7.901,7.901,
2022/09/27,09:17:55,-0.0215,26.457,0.038,0.071,68.492,996.692,-3.308,0.19,0.19,-0.01,99.83,7.906,8.17,7.928,7.928,
2022/09/27,09:17:56,-0.0215,26.494,0.038,0.071,68.462,996.682,-3.318,0.11,0.11,-0.01,99.82,7.902,8.16,7.924,7.924,
2022/09/27,09:17:57,-0.0215,26.520,0.038,0.071,68.375,996.675,-3.325,0.24,0.24,0.00,99.91,7.903,8.18,7.925,7.926,
2022/09/27,09:17:58,0.0000,26.569,0.038,0.071,68.311,996.661,-3.339,0.29,0.29,-0.03,99.78,7.890,8.17,7.912,7.912,
2022/09/27,09:17:59,-0.0215,26.693,0.038,0.070,67.925,996.628,-3.372,0.16,0.16,0.00,99.60,7.864,8.18,7.886,7.886,
2022/09/27,09:18:00,-0.0215,26.713,0.038,0.071,67.964,996.622,-3.378,0.13,0.13,-0.03,99.71,7.875,8.18,7.896,7.897,
2022/09/27,09:18:01,-0.0215,26.603,0.038,0.071,68.258,996.652,-3.348,0.22,0.22,-0.01,99.96,7.907,8.17,7.929,7.930,
2022/09/27,09:18:02,0.0000,26.477,0.038,0.071,68.412,996.686,-3.314,0.26,0.26,-0.03,100.09,7.934,8.17,7.956,7.957,
2022/09/27,09:18:03,-0.0215,26.418,0.038,0.071,68.499,996.702,-3.298,0.11,0.11,0.00,100.10,7.930,8.18,7.952,7.952,
2022/09/27,09:18:04,-0.0215,26.330,0.038,0.071,68.659,996.726,-3.274,0.19,0.19,-0.01,99.98,7.927,8.18,7.948,7.949,
2022/09/27,09:18:05,-0.0215,26.330,0.038,0.071,68.730,996.726,-3.274,0.30,0.30,-0.01,100.10,7.933,8.18,7.955,7.955,
2022/09/27,09:18:06,-0.0215,26.404,0.038,0.071,68.659,996.706,-3.294,0.19,0.19,-0.01,100.09,7.931,8.17,7.953,7.954,
2022/09/27,09:18:07,0.0000,26.333,0.038,0.071,68.815,996.725,-3.275,0.11,0.11,-0.03,99.83,7.906,8.19,7.928,7.928,
2022/09/27,09:18:08,-0.0215,26.399,0.038,0.071,68.606,996.707,-3.292,0.29,0.29,0.01,99.89,7.900,8.17,7.922,7.922,
2022/09/27,09:18:09,-0.0215,26.537,0.038,0.071,68.423,996.670,-3.330,0.26,0.26,-0.04,99.86,7.888,8.16,7.910,7.911,
2022/09/27,09:18:10,-0.0215,26.637,0.038,0.071,68.259,996.643,-3.357,0.10,0.10,0.01,99.71,7.876,8.16,7.898,7.898,
2022/09/27,09:18:11,-0.0215,26.538,0.038,0.071,68.352,996.670,-3.330,0.20,0.20,-0.03,99.76,7.888,8.19,7.910,7.910,
2022/09/27,09:18:12,-0.0215,26.392,0.038,0.071,68.612,996.709,-3.291,0.31,0.31,-0.01,99.83,7.893,8.19,7.915,7.915,
2022/09/27,09:18:13,-0.0215,26.509,0.038,0.071,68.425,996.678,-3.322,0.21,0.21,-0.01,99.78,7.881,8.16,7.902,7.903,
2022/09/27,09:18:14,-0.0215,26.542,0.038,0.071,68.395,996.669,-3.331,0.11,0.11,-0.01,99.64,7.869,8.17,7.891,7.892,
2022/09/27,09:18:15,-0.0215,26.377,0.038,0.071,68.614,996.713,-3.287,0.25,0.25,0.00,99.82,7.898,8.18,7.919,7.920,
2022/09/27,09:18:16,-0.0215,26.424,0.038,0.071,68.476,996.700,-3.299,0.27,0.27,-0.04,99.75,7.889,8.17,7.911,7.911,
2022/09/27,09:18:17,0.0000,26.483,0.038,0.071,68.275,996.685,-3.315,0.11,0.11,0.00,99.69,7.884,8.17,7.906,7.906,
2022/09/27,09:18:18,-0.0215,26.498,0.038,0.071,68.317,996.681,-3.319,0.17,0.17,-0.03,99.74,7.880,8.17,7.902,7.902,
2022/09/27,09:18:19,-0.0215,26.552,0.038,0.070,68.120,996.666,-3.334,0.31,0.31,0.00,99.54,7.859,8.18,7.881,7.881,
2022/09/27,09:18:20,-0.0215,26.572,0.038,0.070,67.985,996.660,-3.340,0.19,0.19,-0.01,99.68,7.885,8.18,7.907,7.908,
2022/09/27,09:18:21,-0.0215,26.568,0.038,0.070,67.870,996.662,-3.338,0.11,0.11,-0.03,99.61,7.875,8.19,7.897,7.898,
2022/09/27,09:18:22,-0.0215,26.507,0.038,0.070,68.005,996.678,-3.322,0.23,0.23,-0.01,99.60,7.877,8.17,7.899,7.899,
2022/09/27,09:18:23,-0.0215,26.459,0.038,0.070,68.263,996.691,-3.309,0.28,0.28,-0.04,99.74,7.888,8.19,7.910,7.911,
2022/09/27,09:18:24,-0.0215,26.325,0.038,0.070,68.502,996.727,-3.273,0.14,0.14,0.00,99.76,7.897,8.17,7.918,7.919,
2022/09/27,09:18:25,-0.0215,26.344,0.038,0.070,68.464,996.722,-3.278,0.17,0.17,-0.04,99.67,7.879,8.17,7.901,7.901,
2022/09/27,09:18:26,-0.0215,26.395,0.038,0.071,68.488,996.709,-3.291,0.30,0.30,0.00,99.81,7.886,8.18,7.908,7.908,
2022/09/27,09:18:27,-0.0215,26.437,0.038,0.071,68.374,996.697,-3.303,0.22,0.22,-0.03,99.78,7.877,8.17,7.899,7.899,
2022/09/27,09:18:28,-0.0215,26.542,0.038,0.071,68.357,996.669,-3.331,0.10,0.10,-0.01,99.62,7.857,8.19,7.879,7.879,
2022/09/27,09:18:29,-0.0215,26.633,0.038,0.071,68.158,996.644,-3.356,0.78,0.78,35.21,99.45,7.843,8.17,7.865,7.866,
2022/09/27,09:18:30,-0.0215,26.625,0.038,0.071,68.229,996.646,-3.354,0.20,0.20,0.00,99.69,7.860,8.17,7.882,7.883,
2022/09/27,09:18:31,-0.0215,26.603,0.038,0.071,68.214,996.652,-3.348,0.17,0.17,0.00,99.75,7.864,8.17,7.886,7.886,
2022/09/27,09:18:32,-0.0215,26.744,0.038,0.071,68.016,996.614,-3.386,0.13,0.13,-0.03,99.66,7.854,8.17,7.876,7.876,
2022/09/27,09:18:33,-0.0215,26.764,0.038,0.071,68.030,996.608,-3.392,0.29,0.29,0.00,99.69,7.855,8.19,7.876,7.877,
2022/09/27,09:18:34,-0.0215,26.588,0.038,0.071,68.286,996.656,-3.344,0.24,0.24,-0.03,99.77,7.867,8.17,7.889,7.889,
2022/09/27,09:18:35,-0.0215,26.418,0.038,0.071,68.612,996.702,-3.298,0.10,0.10,0.00,99.85,7.877,8.17,7.899,7.899,
2022/09/27,09:18:36,-0.0215,26.503,0.038,0.071,68.451,996.679,-3.321,0.20,0.20,-0.01,99.89,7.884,8.17,7.906,7.907,
2022/09/27,09:18:37,-0.0215,26.525,0.038,0.071,68.426,996.673,-3.327,0.31,0.31,-0.01,99.91,7.883,8.16,7.905,7.905,
2022/09/27,09:18:38,-0.0215,26.516,0.038,0.071,68.465,996.676,-3.324,0.20,0.20,0.00,99.98,7.889,8.17,7.911,7.912,
2022/09/27,09:18:39,-0.0215,26.572,0.038,0.071,68.357,996.661,-3.339,0.10,0.10,-0.01,99.79,7.873,8.17,7.895,7.896,
2022/09/27,09:18:40,-0.0215,26.584,0.038,0.071,68.373,996.657,-3.343,0.23,0.23,-0.01,99.95,7.894,8.17,7.916,7.916,
2022/09/27,09:18:41,-0.0215,26.467,0.038,0.071,68.595,996.689,-3.311,0.29,0.29,-0.01,100.17,7.922,8.17,7.944,7.944,
2022/09/27,09:18:42,-0.0215,26.442,0.038,0.071,68.649,996.696,-3.304,0.12,0.12,0.01,100.13,7.924,8.15,7.946,7.947,
2022/09/27,09:18:43,-0.0215,26.504,0.038,0.071,68.621,996.679,-3.321,0.12,0.12,-0.03,99.95,7.908,8.18,7.930,7.930,
2022/09/27,09:18:44,-0.0215,26.523,0.038,0.071,68.554,996.674,-3.326,0.27,0.27,0.00,99.97,7.909,8.19,7.931,7.932,
2022/09/27,09:18:45,-0.0215,26.536,0.038,0.071,68.583,996.670,-3.330,0.27,0.27,-0.03,99.92,7.897,8.17,7.919,7.919,
2022/09/27,09:18:46,-0.0215,26.505,0.038,0.071,68.562,996.679,-3.321,0.75,0.75,35.26,99.84,7.886,8.18,7.907,7.908,
2022/09/27,09:18:47,-0.0215,26.594,0.038,0.071,68.507,996.655,-3.345,0.15,0.15,0.01,99.82,7.874,8.16,7.896,7.896,
2022/09/27,09:18:48,-0.0215,26.700,0.038,0.071,68.281,996.626,-3.374,0.29,0.29,0.00,99.75,7.862,8.18,7.884,7.884,
2022/09/27,09:18:49,-0.0215,26.725,0.038,0.071,68.325,996.619,-3.381,0.22,0.22,-0.01,99.68,7.855,8.17,7.877,7.877,
2022/09/27,09:18:50,0.0000,26.804,0.038,0.071,68.128,996.597,-3.403,0.10,0.10,-0.01,99.70,7.855,8.16,7.877,7.877,
2022/09/27,09:18:51,-0.0215,26.803,0.038,0.071,67.984,996.598,-3.402,0.21,0.21,-0.01,99.68,7.850,8.17,7.872,7.872,
2022/09/27,09:18:52,-0.0215,26.732,0.038,0.071,68.155,996.617,-3.383,0.30,0.30,-0.08,99.56,7.847,8.19,7.869,7.869,
2022/09/27,09:18:53,-0.0430,26.679,0.038,0.071,68.070,996.631,-3.369,0.17,0.17,0.00,99.57,7.858,8.16,7.880,7.880,
2022/09/27,09:18:54,-0.0215,26.319,0.038,0.071,68.800,996.729,-3.271,0.11,0.11,-0.01,99.69,7.921,8.17,7.943,7.943,
2022/09/27,09:18:55,0.0000,26.257,0.038,0.071,68.848,996.746,-3.254,0.26,0.26,0.00,99.82,7.946,8.17,7.968,7.968,
2022/09/27,09:18:56,-0.0215,26.299,0.038,0.071,68.613,996.734,-3.266,0.30,0.30,-0.03,99.74,7.951,8.19,7.973,7.973,
2022/09/27,09:18:57,-0.0215,26.335,0.038,0.070,68.415,996.725,-3.275,0.17,0.17,-0.01,99.90,7.974,8.17,7.996,7.996,
2022/09/27,09:18:58,-0.0215,26.253,0.038,0.070,68.588,996.747,-3.253,0.12,0.12,-0.03,99.78,7.973,8.17,7.994,7.995,
2022/09/27,09:18:59,-0.0215,26.223,0.038,0.070,68.534,996.755,-3.245,0.22,0.22,-0.01,99.69,7.972,8.17,7.994,7.994,
2022/09/27,09:19:00,-0.0215,26.210,0.038,0.070,68.412,996.758,-3.242,0.29,0.29,-0.01,99.66,7.975,8.20,7.996,7.997,
2022/09/27,09:19:01,-0.0215,26.200,0.038,0.070,68.241,996.761,-3.239,0.18,0.18,0.00,99.66,7.978,8.17,7.999,8.000,
2022/09/27,09:19:02,-0.0215,26.266,0.038,0.070,67.890,996.743,-3.257,0.11,0.11,-0.03,99.62,7.967,8.19,7.989,7.990,
2022/09/27,09:19:03,-0.0215,26.254,0.038,0.070,67.784,996.746,-3.254,0.27,0.27,0.00,99.48,7.953,8.16,7.975,7.975,
2022/09/27,09:19:04,-0.0215,26.312,0.038,0.069,67.272,996.730,-3.269,0.29,0.29,-0.03,99.56,7.966,8.16,7.987,7.988,
2022/09/27,09:19:05,-0.0215,26.173,0.038,0.069,67.695,996.768,-3.232,0.54,0.54,24.99,99.55,7.980,8.17,8.001,8.002,
2022/09/27,09:19:06,-0.0215,26.070,0.038,0.070,68.006,996.795,-3.205,0.69,0.69,26.38,99.63,7.989,8.16,8.011,8.011,
2022/09/27,09:19:07,-0.0215,26.079,0.038,0.069,67.539,996.793,-3.207,0.59,0.59,26.21,99.37,7.964,8.18,7.986,7.986,
2022/09/27,09:19:08,-0.0215,26.155,0.037,0.069,67.039,996.772,-3.228,0.64,0.64,26.45,99.25,7.953,8.17,7.975,7.975,
2022/09/27,09:19:09,-0.0215,26.231,0.037,0.068,66.405,996.752,-3.248,0.65,0.65,26.70,99.17,7.943,8.19,7.964,7.965,
2022/09/27,09:19:10,-0.0430,26.092,0.038,0.069,67.127,996.789,-3.211,0.71,0.71,26.89,99.22,7.959,8.18,7.981,7.981,
2022/09/27,09:19:11,-0.0430,26.018,0.038,0.069,67.549,996.809,-3.191,0.63,0.63,26.49,99.32,7.963,8.18,7.985,7.985,
2022/09/27,09:19:12,-0.0215,25.943,0.038,0.069,67.667,996.829,-3.171,0.64,0.64,26.58,99.25,7.960,8.16,7.981,7.982,
2022/09/27,09:19:13,-0.0215,26.038,0.037,0.069,67.014,996.803,-3.197,0.72,0.72,27.07,99.21,7.962,8.16,7.984,7.984,
2022/09/27,09:19:14,-0.0215,26.169,0.037,0.068,65.951,996.768,-3.232,0.60,0.60,26.56,99.02,7.943,8.18,7.964,7.965,
2022/09/27,09:19:15,-0.0215,26.220,0.037,0.067,64.786,996.754,-3.246,0.62,0.62,26.85,98.88,7.930,8.19,7.951,7.952,
2022/09/27,09:19:16,-0.0215,26.178,0.036,0.066,64.236,996.765,-3.235,0.64,0.64,27.16,98.96,7.941,8.18,7.963,7.963,
2022/09/27,09:19:17,-0.0215,26.185,0.036,0.065,63.823,996.763,-3.237,0.40,0.40,5.12,98.83,7.930,8.17,7.952,7.952,
2022/09/27,09:19:18,-0.0430,26.167,0.036,0.065,63.629,996.768,-3.232,0.26,0.26,1.33,98.95,7.947,8.17,7.968,7.968,
2022/09/27,09:19:19,-0.0430,26.147,0.036,0.065,63.662,996.773,-3.227,0.12,0.12,0.01,99.00,7.952,8.17,7.974,7.974,
2022/09/27,09:19:20,-0.0215,26.052,0.036,0.066,64.349,996.799,-3.201,0.24,0.24,5.42,98.90,7.949,8.19,7.970,7.971,
2022/09/27,09:19:21,-0.0215,25.897,0.037,0.067,65.572,996.841,-3.159,0.64,0.64,26.85,99.14,7.983,8.17,8.005,8.005,
2022/09/27,09:19:22,-0.0215,25.901,0.037,0.067,65.532,996.839,-3.161,0.26,0.26,0.92,99.06,7.970,8.17,7.992,7.992,
2022/09/27,09:19:23,-0.0430,25.962,0.037,0.067,65.278,996.823,-3.177,0.13,0.13,0.01,98.96,7.954,8.18,7.975,7.976,
2022/09/27,09:19:24,-0.0215,26.008,0.037,0.066,65.050,996.811,-3.189,0.14,0.14,-0.01,99.01,7.948,8.19,7.969,7.970,
2022/09/27,09:19:25,-0.0215,26.062,0.037,0.066,64.827,996.796,-3.203,0.26,0.26,0.00,98.88,7.933,8.17,7.955,7.955,
2022/09/27,09:19:26,-0.0215,26.087,0.036,0.066,64.635,996.790,-3.210,0.26,0.26,-0.03,98.95,7.941,8.17,7.962,7.963,
2022/09/27,09:19:27,-0.0430,26.081,0.036,0.066,64.723,996.791,-3.209,0.14,0.14,0.00,98.95,7.947,8.17,7.969,7.969,
2022/09/27,09:19:28,-0.0215,26.069,0.036,0.066,64.542,996.795,-3.205,0.13,0.13,-0.03,99.00,7.953,8.17,7.975,7.975,
2022/09/27,09:19:29,-0.0215,26.077,0.036,0.066,64.479,996.792,-3.208,0.31,0.31,3.80,98.85,7.941,8.16,7.963,7.963,
2022/09/27,09:19:30,-0.0215,25.852,0.037,0.067,66.122,996.853,-3.147,0.23,0.23,21.47,98.91,7.958,8.17,7.980,7.980,
